rate,min_range,status,year,max_range
0.21,350768.6111,married,1937,414544.7222
0.23,414544.7222,married,1937,510208.8889
0.25,510208.8889,married,1937,605873.0556
0.28,605873.0556,married,1937,701537.2222
0.31,701537.2222,married,1937,797201.3889
0.35,797201.3889,married,1937,892865.5556
0.39,892865.5556,married,1937,988529.7222
0.43,988529.7222,married,1937,1084193.889
0.47,1084193.889,married,1937,1179858.056
0.51,1179858.056,married,1937,1275522.222
0.55,1275522.222,married,1937,1434962.5
0.59,1434962.5,married,1937,1594402.778
0.62,1594402.778,married,1937,2391604.167
0.64,2391604.167,married,1937,3188805.556
0.66,3188805.556,married,1937,3986006.944
0.68,3986006.944,married,1937,4783208.333
0.7,4783208.333,married,1937,6377611.111
0.72,6377611.111,married,1937,7972013.889
0.74,7972013.889,married,1937,11958020.83
0.76,11958020.83,married,1937,15944027.78
0.77,15944027.78,married,1937,31888055.56
0.78,31888055.56,married,1937,79720138.89
0.79,79720138.89,married,1937,
0.04,0.0,married_sep,1937,63776.11111
0.08,63776.11111,married_sep,1937,95664.16667
0.09,95664.16667,married_sep,1937,127552.2222
0.1,127552.2222,married_sep,1937,159440.2778
0.11,159440.2778,married_sep,1937,191328.3333
0.12,191328.3333,married_sep,1937,223216.3889
0.13,223216.3889,married_sep,1937,255104.4444
0.15,255104.4444,married_sep,1937,286992.5
0.17,286992.5,married_sep,1937,318880.5556
0.19,318880.5556,married_sep,1937,350768.6111
0.21,350768.6111,married_sep,1937,414544.7222
0.23,414544.7222,married_sep,1937,510208.8889
0.25,510208.8889,married_sep,1937,605873.0556
0.28,605873.0556,married_sep,1937,701537.2222
0.31,701537.2222,married_sep,1937,797201.3889
0.35,797201.3889,married_sep,1937,892865.5556
0.39,892865.5556,married_sep,1937,988529.7222
0.43,988529.7222,married_sep,1937,1084193.889
0.47,1084193.889,married_sep,1937,1179858.056
0.51,1179858.056,married_sep,1937,1275522.222
0.55,1275522.222,married_sep,1937,1434962.5
0.59,1434962.5,married_sep,1937,1594402.778
0.62,1594402.778,married_sep,1937,2391604.167
0.64,2391604.167,married_sep,1937,3188805.556
0.66,3188805.556,married_sep,1937,3986006.944
0.68,3986006.944,married_sep,1937,4783208.333
0.7,4783208.333,married_sep,1937,6377611.111
0.72,6377611.111,married_sep,1937,7972013.889
0.74,7972013.889,married_sep,1937,11958020.83
0.76,11958020.83,married_sep,1937,15944027.78
0.77,15944027.78,married_sep,1937,31888055.56
0.78,31888055.56,married_sep,1937,79720138.89
0.79,79720138.89,married_sep,1937,
0.04,0.0,single,1937,63776.11111
0.08,63776.11111,single,1937,95664.16667
0.09,95664.16667,single,1937,127552.2222
0.1,127552.2222,single,1937,159440.2778
0.11,159440.2778,single,1937,191328.3333
0.12,191328.3333,single,1937,223216.3889
0.13,223216.3889,single,1937,255104.4444
0.15,255104.4444,single,1937,286992.5
0.17,286992.5,single,1937,318880.5556
0.19,318880.5556,single,1937,350768.6111
0.21,350768.6111,single,1937,414544.7222
0.23,414544.7222,single,1937,510208.8889
0.25,510208.8889,single,1937,605873.0556
0.28,605873.0556,single,1937,701537.2222
0.31,701537.2222,single,1937,797201.3889
0.35,797201.3889,single,1937,892865.5556
0.39,892865.5556,single,1937,988529.7222
0.43,988529.7222,single,1937,1084193.889
0.47,1084193.889,single,1937,1179858.056
0.51,1179858.056,single,1937,1275522.222
0.55,1275522.222,single,1937,1434962.5
0.59,1434962.5,single,1937,1594402.778
0.62,1594402.778,single,1937,2391604.167
0.64,2391604.167,single,1937,3188805.556
0.66,3188805.556,single,1937,3986006.944
0.68,3986006.944,single,1937,4783208.333
0.7,4783208.333,single,1937,6377611.111
0.72,6377611.111,single,1937,7972013.889
0.74,7972013.889,single,1937,11958020.83
0.76,11958020.83,single,1937,15944027.78
0.77,15944027.78,single,1937,31888055.56
0.78,31888055.56,single,1937,79720138.89
0.79,79720138.89,single,1937,
0.04,0.0,head,1937,63776.11111
0.08,63776.11111,head,1937,95664.16667
0.09,95664.16667,head,1937,127552.2222
0.1,127552.2222,head,1937,159440.2778
0.11,159440.2778,head,1937,191328.3333
0.12,191328.3333,head,1937,223216.3889
0.13,223216.3889,head,1937,255104.4444
0.15,255104.4444,head,1937,286992.5
0.17,286992.5,head,1937,318880.5556
0.19,318880.5556,head,1937,350768.6111
0.21,350768.6111,head,1937,414544.7222
0.23,414544.7222,head,1937,510208.8889
0.25,510208.8889,head,1937,605873.0556
0.28,605873.0556,head,1937,701537.2222
0.31,701537.2222,head,1937,797201.3889
0.35,797201.3889,head,1937,892865.5556
0.39,892865.5556,head,1937,988529.7222
0.43,988529.7222,head,1937,1084193.889
0.47,1084193.889,head,1937,1179858.056
0.51,1179858.056,head,1937,1275522.222
0.55,1275522.222,head,1937,1434962.5
0.59,1434962.5,head,1937,1594402.778
0.62,1594402.778,head,1937,2391604.167
0.64,2391604.167,head,1937,3188805.556
0.66,3188805.556,head,1937,3986006.944
0.68,3986006.944,head,1937,4783208.333
0.7,4783208.333,head,1937,6377611.111
0.72,6377611.111,head,1937,7972013.889
0.74,7972013.889,head,1937,11958020.83
0.76,11958020.83,head,1937,15944027.78
0.77,15944027.78,head,1937,31888055.56
0.78,31888055.56,head,1937,79720138.89
0.79,79720138.89,head,1937,
0.04,0.0,married,1936,66070.21583
0.08,66070.21583,married,1936,99105.32374
0.09,99105.32374,married,1936,132140.4317
0.1,132140.4317,married,1936,165175.5396
0.11,165175.5396,married,1936,198210.6475
0.12,198210.6475,married,1936,231245.7554
0.13,231245.7554,married,1936,264280.8633
0.15,264280.8633,married,1936,297315.9712
0.17,297315.9712,married,1936,330351.0791
0.19,330351.0791,married,1936,363386.1871
0.21,363386.1871,married,1936,429456.4029
0.23,429456.4029,married,1936,528561.7266
0.25,528561.7266,married,1936,627667.0504
0.28,627667.0504,married,1936,726772.3741
0.31,726772.3741,married,1936,825877.6978
0.35,825877.6978,married,1936,924983.0216
0.39,924983.0216,married,1936,1024088.345
0.43,1024088.345,married,1936,1123193.669
0.47,1123193.669,married,1936,1222298.993
0.51,1222298.993,married,1936,1321404.317
0.55,1321404.317,married,1936,1486579.856
0.59,1486579.856,married,1936,1651755.396
0.62,1651755.396,married,1936,2477633.094
0.64,2477633.094,married,1936,3303510.791
0.66,3303510.791,married,1936,4129388.489
0.68,4129388.489,married,1936,4955266.187
0.7,4955266.187,married,1936,6607021.583
0.72,6607021.583,married,1936,8258776.978
0.74,8258776.978,married,1936,12388165.47
0.76,12388165.47,married,1936,16517553.96
0.77,16517553.96,married,1936,33035107.91
0.78,33035107.91,married,1936,82587769.78
0.79,82587769.78,married,1936,
0.04,0.0,married_sep,1936,66070.21583
0.08,66070.21583,married_sep,1936,99105.32374
0.09,99105.32374,married_sep,1936,132140.4317
0.1,132140.4317,married_sep,1936,165175.5396
0.11,165175.5396,married_sep,1936,198210.6475
0.12,198210.6475,married_sep,1936,231245.7554
0.13,231245.7554,married_sep,1936,264280.8633
0.15,264280.8633,married_sep,1936,297315.9712
0.17,297315.9712,married_sep,1936,330351.0791
0.19,330351.0791,married_sep,1936,363386.1871
0.21,363386.1871,married_sep,1936,429456.4029
0.23,429456.4029,married_sep,1936,528561.7266
0.25,528561.7266,married_sep,1936,627667.0504
0.28,627667.0504,married_sep,1936,726772.3741
0.31,726772.3741,married_sep,1936,825877.6978
0.35,825877.6978,married_sep,1936,924983.0216
0.39,924983.0216,married_sep,1936,1024088.345
0.43,1024088.345,married_sep,1936,1123193.669
0.47,1123193.669,married_sep,1936,1222298.993
0.51,1222298.993,married_sep,1936,1321404.317
0.55,1321404.317,married_sep,1936,1486579.856
0.59,1486579.856,married_sep,1936,1651755.396
0.62,1651755.396,married_sep,1936,2477633.094
0.64,2477633.094,married_sep,1936,3303510.791
0.66,3303510.791,married_sep,1936,4129388.489
0.68,4129388.489,married_sep,1936,4955266.187
0.7,4955266.187,married_sep,1936,6607021.583
0.72,6607021.583,married_sep,1936,8258776.978
0.74,8258776.978,married_sep,1936,12388165.47
0.76,12388165.47,married_sep,1936,16517553.96
0.77,16517553.96,married_sep,1936,33035107.91
0.78,33035107.91,married_sep,1936,82587769.78
0.79,82587769.78,married_sep,1936,
0.04,0.0,single,1936,66070.21583
0.08,66070.21583,single,1936,99105.32374
0.09,99105.32374,single,1936,132140.4317
0.1,132140.4317,single,1936,165175.5396
0.11,165175.5396,single,1936,198210.6475
0.12,198210.6475,single,1936,231245.7554
0.13,231245.7554,single,1936,264280.8633
0.15,264280.8633,single,1936,297315.9712
0.17,297315.9712,single,1936,330351.0791
0.19,330351.0791,single,1936,363386.1871
0.21,363386.1871,single,1936,429456.4029
0.23,429456.4029,single,1936,528561.7266
0.25,528561.7266,single,1936,627667.0504
0.28,627667.0504,single,1936,726772.3741
0.31,726772.3741,single,1936,825877.6978
0.35,825877.6978,single,1936,924983.0216
0.39,924983.0216,single,1936,1024088.345
0.43,1024088.345,single,1936,1123193.669
0.47,1123193.669,single,1936,1222298.993
0.51,1222298.993,single,1936,1321404.317
0.55,1321404.317,single,1936,1486579.856
0.59,1486579.856,single,1936,1651755.396
0.62,1651755.396,single,1936,2477633.094
0.64,2477633.094,single,1936,3303510.791
0.66,3303510.791,single,1936,4129388.489
0.68,4129388.489,single,1936,4955266.187
0.7,4955266.187,single,1936,6607021.583
0.72,6607021.583,single,1936,8258776.978
0.74,8258776.978,single,1936,12388165.47
0.76,12388165.47,single,1936,16517553.96
0.77,16517553.96,single,1936,33035107.91
0.78,33035107.91,single,1936,82587769.78
0.79,82587769.78,single,1936,
0.04,0.0,head,1936,66070.21583
0.08,66070.21583,head,1936,99105.32374
0.09,99105.32374,head,1936,132140.4317
0.1,132140.4317,head,1936,165175.5396
0.11,165175.5396,head,1936,198210.6475
0.12,198210.6475,head,1936,231245.7554
0.13,231245.7554,head,1936,264280.8633
0.15,264280.8633,head,1936,297315.9712
0.17,297315.9712,head,1936,330351.0791
0.19,330351.0791,head,1936,363386.1871
0.21,363386.1871,head,1936,429456.4029
0.23,429456.4029,head,1936,528561.7266
0.25,528561.7266,head,1936,627667.0504
0.28,627667.0504,head,1936,726772.3741
0.31,726772.3741,head,1936,825877.6978
0.35,825877.6978,head,1936,924983.0216
0.39,924983.0216,head,1936,1024088.345
0.43,1024088.345,head,1936,1123193.669
0.47,1123193.669,head,1936,1222298.993
0.51,1222298.993,head,1936,1321404.317
0.55,1321404.317,head,1936,1486579.856
0.59,1486579.856,head,1936,1651755.396
0.62,1651755.396,head,1936,2477633.094
0.64,2477633.094,head,1936,3303510.791
0.66,3303510.791,head,1936,4129388.489
0.68,4129388.489,head,1936,4955266.187
0.7,4955266.187,head,1936,6607021.583
0.72,6607021.583,head,1936,8258776.978
0.74,8258776.978,head,1936,12388165.47
0.76,12388165.47,head,1936,16517553.96
0.77,16517553.96,head,1936,33035107.91
0.78,33035107.91,head,1936,82587769.78
0.79,82587769.78,head,1936,
0.04,0.0,married,1935,67034.74453
0.08,67034.74453,married,1935,100552.1168
0.09,100552.1168,married,1935,134069.4891
0.1,134069.4891,married,1935,167586.8613
0.11,167586.8613,married,1935,201104.2336
0.12,201104.2336,married,1935,234621.6058
0.13,234621.6058,married,1935,268138.9781
0.15,268138.9781,married,1935,301656.3504
0.17,301656.3504,married,1935,335173.7226
0.19,335173.7226,married,1935,368691.0949
0.21,368691.0949,married,1935,435725.8394
0.23,435725.8394,married,1935,536277.9562
0.25,536277.9562,married,1935,636830.073
0.28,636830.073,married,1935,737382.1898
0.31,737382.1898,married,1935,837934.3066
0.34,837934.3066,married,1935,938486.4234
0.37,938486.4234,married,1935,1039038.54
0.4,1039038.54,married,1935,1139590.657
0.43,1139590.657,married,1935,1240142.774
0.46,1240142.774,married,1935,1340694.891
0.49,1340694.891,married,1935,1508281.752
0.54,1508281.752,married,1935,1675868.613
0.56,1675868.613,married,1935,2513802.92
0.57,2513802.92,married,1935,3351737.226
0.58,3351737.226,married,1935,5027605.839
0.59,5027605.839,married,1935,6703474.453
0.6,6703474.453,married,1935,8379343.066
0.61,8379343.066,married,1935,12569014.6
0.62,12569014.6,married,1935,16758686.13
0.63,16758686.13,married,1935,
0.04,0.0,married_sep,1935,67034.74453
0.08,67034.74453,married_sep,1935,100552.1168
0.09,100552.1168,married_sep,1935,134069.4891
0.1,134069.4891,married_sep,1935,167586.8613
0.11,167586.8613,married_sep,1935,201104.2336
0.12,201104.2336,married_sep,1935,234621.6058
0.13,234621.6058,married_sep,1935,268138.9781
0.15,268138.9781,married_sep,1935,301656.3504
0.17,301656.3504,married_sep,1935,335173.7226
0.19,335173.7226,married_sep,1935,368691.0949
0.21,368691.0949,married_sep,1935,435725.8394
0.23,435725.8394,married_sep,1935,536277.9562
0.25,536277.9562,married_sep,1935,636830.073
0.28,636830.073,married_sep,1935,737382.1898
0.31,737382.1898,married_sep,1935,837934.3066
0.34,837934.3066,married_sep,1935,938486.4234
0.37,938486.4234,married_sep,1935,1039038.54
0.4,1039038.54,married_sep,1935,1139590.657
0.43,1139590.657,married_sep,1935,1240142.774
0.46,1240142.774,married_sep,1935,1340694.891
0.49,1340694.891,married_sep,1935,1508281.752
0.54,1508281.752,married_sep,1935,1675868.613
0.56,1675868.613,married_sep,1935,2513802.92
0.57,2513802.92,married_sep,1935,3351737.226
0.58,3351737.226,married_sep,1935,5027605.839
0.59,5027605.839,married_sep,1935,6703474.453
0.6,6703474.453,married_sep,1935,8379343.066
0.61,8379343.066,married_sep,1935,12569014.6
0.62,12569014.6,married_sep,1935,16758686.13
0.63,16758686.13,married_sep,1935,
0.04,0.0,single,1935,67034.74453
0.08,67034.74453,single,1935,100552.1168
0.09,100552.1168,single,1935,134069.4891
0.1,134069.4891,single,1935,167586.8613
0.11,167586.8613,single,1935,201104.2336
0.12,201104.2336,single,1935,234621.6058
0.13,234621.6058,single,1935,268138.9781
0.15,268138.9781,single,1935,301656.3504
0.17,301656.3504,single,1935,335173.7226
0.19,335173.7226,single,1935,368691.0949
0.21,368691.0949,single,1935,435725.8394
0.23,435725.8394,single,1935,536277.9562
0.25,536277.9562,single,1935,636830.073
0.28,636830.073,single,1935,737382.1898
0.31,737382.1898,single,1935,837934.3066
0.34,837934.3066,single,1935,938486.4234
0.37,938486.4234,single,1935,1039038.54
0.4,1039038.54,single,1935,1139590.657
0.43,1139590.657,single,1935,1240142.774
0.46,1240142.774,single,1935,1340694.891
0.49,1340694.891,single,1935,1508281.752
0.54,1508281.752,single,1935,1675868.613
0.56,1675868.613,single,1935,2513802.92
0.57,2513802.92,single,1935,3351737.226
0.58,3351737.226,single,1935,5027605.839
0.59,5027605.839,single,1935,6703474.453
0.6,6703474.453,single,1935,8379343.066
0.61,8379343.066,single,1935,12569014.6
0.62,12569014.6,single,1935,16758686.13
0.63,16758686.13,single,1935,
0.04,0.0,head,1935,67034.74453
0.08,67034.74453,head,1935,100552.1168
0.09,100552.1168,head,1935,134069.4891
0.1,134069.4891,head,1935,167586.8613
0.11,167586.8613,head,1935,201104.2336
0.12,201104.2336,head,1935,234621.6058
0.13,234621.6058,head,1935,268138.9781
0.15,268138.9781,head,1935,301656.3504
0.17,301656.3504,head,1935,335173.7226
0.19,335173.7226,head,1935,368691.0949
0.21,368691.0949,head,1935,435725.8394
0.23,435725.8394,head,1935,536277.9562
0.25,536277.9562,head,1935,636830.073
0.28,636830.073,head,1935,737382.1898
0.31,737382.1898,head,1935,837934.3066
0.34,837934.3066,head,1935,938486.4234
0.37,938486.4234,head,1935,1039038.54
0.4,1039038.54,head,1935,1139590.657
0.43,1139590.657,head,1935,1240142.774
0.46,1240142.774,head,1935,1340694.891
0.49,1340694.891,head,1935,1508281.752
0.54,1508281.752,head,1935,1675868.613
0.56,1675868.613,head,1935,2513802.92
0.57,2513802.92,head,1935,3351737.226
0.58,3351737.226,head,1935,5027605.839
0.59,5027605.839,head,1935,6703474.453
0.6,6703474.453,head,1935,8379343.066
0.61,8379343.066,head,1935,12569014.6
0.62,12569014.6,head,1935,16758686.13
0.63,16758686.13,head,1935,
0.04,0.0,married,1934,68535.52239
0.08,68535.52239,married,1934,102803.2836
0.09,102803.2836,married,1934,137071.0448
0.1,137071.0448,married,1934,171338.806
0.11,171338.806,married,1934,205606.5672
0.12,205606.5672,married,1934,239874.3284
0.13,239874.3284,married,1934,274142.0896
0.15,274142.0896,married,1934,308409.8507
0.17,308409.8507,married,1934,342677.6119
0.19,342677.6119,married,1934,376945.3731
0.21,376945.3731,married,1934,445480.8955
0.23,445480.8955,married,1934,548284.1791
0.25,548284.1791,married,1934,651087.4627
0.28,651087.4627,married,1934,753890.7463
0.31,753890.7463,married,1934,856694.0299
0.34,856694.0299,married,1934,959497.3134
0.37,959497.3134,married,1934,1062300.597
0.4,1062300.597,married,1934,1165103.881
0.43,1165103.881,married,1934,1267907.164
0.46,1267907.164,married,1934,1370710.448
0.49,1370710.448,married,1934,1542049.254
0.54,1542049.254,married,1934,1713388.06
0.56,1713388.06,married,1934,2570082.09
0.57,2570082.09,married,1934,3426776.119
0.58,3426776.119,married,1934,5140164.179
0.59,5140164.179,married,1934,6853552.239
0.6,6853552.239,married,1934,8566940.299
0.61,8566940.299,married,1934,12850410.45
0.62,12850410.45,married,1934,17133880.6
0.63,17133880.6,married,1934,
0.04,0.0,married_sep,1934,68535.52239
0.08,68535.52239,married_sep,1934,102803.2836
0.09,102803.2836,married_sep,1934,137071.0448
0.1,137071.0448,married_sep,1934,171338.806
0.11,171338.806,married_sep,1934,205606.5672
0.12,205606.5672,married_sep,1934,239874.3284
0.13,239874.3284,married_sep,1934,274142.0896
0.15,274142.0896,married_sep,1934,308409.8507
0.17,308409.8507,married_sep,1934,342677.6119
0.19,342677.6119,married_sep,1934,376945.3731
0.21,376945.3731,married_sep,1934,445480.8955
0.23,445480.8955,married_sep,1934,548284.1791
0.25,548284.1791,married_sep,1934,651087.4627
0.28,651087.4627,married_sep,1934,753890.7463
0.31,753890.7463,married_sep,1934,856694.0299
0.34,856694.0299,married_sep,1934,959497.3134
0.37,959497.3134,married_sep,1934,1062300.597
0.4,1062300.597,married_sep,1934,1165103.881
0.43,1165103.881,married_sep,1934,1267907.164
0.46,1267907.164,married_sep,1934,1370710.448
0.49,1370710.448,married_sep,1934,1542049.254
0.54,1542049.254,married_sep,1934,1713388.06
0.56,1713388.06,married_sep,1934,2570082.09
0.57,2570082.09,married_sep,1934,3426776.119
0.58,3426776.119,married_sep,1934,5140164.179
0.59,5140164.179,married_sep,1934,6853552.239
0.6,6853552.239,married_sep,1934,8566940.299
0.61,8566940.299,married_sep,1934,12850410.45
0.62,12850410.45,married_sep,1934,17133880.6
0.63,17133880.6,married_sep,1934,
0.04,0.0,single,1934,68535.52239
0.08,68535.52239,single,1934,102803.2836
0.09,102803.2836,single,1934,137071.0448
0.1,137071.0448,single,1934,171338.806
0.11,171338.806,single,1934,205606.5672
0.12,205606.5672,single,1934,239874.3284
0.13,239874.3284,single,1934,274142.0896
